benchmark_run_id,run_id,mission,scenario,seed_range_start,seed_range_end,strategy,profile,total_runs,success_rate,avg_task_completion_rate,avg_detection_ticks,avg_reallocation_ticks,avg_messages_attempted,avg_messages_dropped,avg_tasks_injected,avg_tasks_expired,avg_conflicting_assignments,avg_network_availability,avg_relay_reallocation_ticks,avg_avg_hop_count,avg_disconnected_agents_max,avg_coverage_progress,avg_bytes_sent,avg_stale_state_age_ticks,avg_battery_margin_min,avg_battery_margin_avg,time_to_find,probability_of_detection,targets_found,safety_violations,belief_entropy_final,false_positive_rate,confirmation_scans,convergence_ticks_p50,convergence_ticks_p95,avg_bundle_travel_distance,avg_edge_coverage_rate,avg_missed_edges,avg_revisit_count,avg_route_efficiency,avg_route_length,avg_wasted_travel,avg_return_reserve,avg_infeasible_routes,avg_hazard_zones_mapped,avg_priority_updates,avg_final_threat_level
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_coverage_cbba_coverage_light-loss-cascade-failure,coverage,coverage,0,50,cbba,coverage/light-loss-cascade-failure,50,1.000,1.000,2.000,0.000,9651.060,3079.300,0.000,0.000,0.000,0.981,0.000,1.000,2.900,1.000,437955.480,131.180,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_coverage_cbba_coverage_ideal-no-failures,coverage,coverage,0,50,cbba,coverage/ideal-no-failures,50,1.000,1.000,0.000,0.000,90.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,3960.000,0.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_coverage_cbba_coverage_partition-prone-multiple-failures,coverage,coverage,0,50,cbba,coverage/partition-prone-multiple-failures,50,1.000,1.000,0.040,0.000,14602.320,4780.880,0.000,0.000,0.000,0.995,0.000,1.000,1.940,1.000,663585.480,189.840,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_coverage_cbba_coverage_partition-prone-single-failure,coverage,coverage,0,50,cbba,coverage/partition-prone-single-failure,50,1.000,1.000,0.000,0.000,16278.300,3907.080,0.000,0.000,0.000,0.998,0.000,1.000,1.000,1.000,739908.000,191.400,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_coverage_cbba_coverage_ideal-cascade-failure,coverage,coverage,0,50,cbba,coverage/ideal-cascade-failure,50,1.000,1.000,3.000,0.000,1828.980,120.500,0.000,0.000,0.000,0.951,0.000,1.000,2.960,1.000,81507.780,6.920,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_coverage_cbba_coverage_medium-loss-single-failure,coverage,coverage,0,50,cbba,coverage/medium-loss-single-failure,50,1.000,1.000,0.000,0.000,16278.300,3903.380,0.000,0.000,0.000,0.999,0.000,1.000,1.000,1.000,739908.000,191.460,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_coverage_cbba_coverage_heavy-loss-no-failures,coverage,coverage,0,50,cbba,coverage/heavy-loss-no-failures,50,1.000,1.000,0.000,0.000,90.000,26.900,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,3960.000,1.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_coverage_cbba_coverage_ideal-single-failure,coverage,coverage,0,50,cbba,coverage/ideal-single-failure,50,1.000,1.000,3.000,0.000,1107.000,36.000,0.000,0.000,0.000,0.975,0.000,1.000,1.000,1.000,49026.600,4.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_coverage_cbba_coverage_heavy-loss-cascade-failure,coverage,coverage,0,50,cbba,coverage/heavy-loss-cascade-failure,50,0.000,1.000,0.000,1.000,13045.500,6612.720,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,592614.180,185.460,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_coverage_cbba_coverage_partition-prone-cascade-failure,coverage,coverage,0,50,cbba,coverage/partition-prone-cascade-failure,50,0.980,0.980,0.000,0.000,13045.500,5353.140,0.000,0.000,0.000,0.991,0.000,1.000,2.880,0.999,592614.180,185.040,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_coverage_cbba_coverage_light-loss-multiple-failures,coverage,coverage,0,50,cbba,coverage/light-loss-multiple-failures,50,1.000,1.000,2.060,0.000,10350.000,2494.260,0.000,0.000,0.000,0.984,0.000,1.000,1.940,1.000,469904.040,130.660,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_coverage_cbba_coverage_medium-loss-cascade-failure,coverage,coverage,0,50,cbba,coverage/medium-loss-cascade-failure,50,1.000,1.000,0.000,0.000,13045.500,5235.460,0.000,0.000,0.000,0.995,0.000,1.000,2.780,1.000,592614.180,185.220,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_coverage_cbba_coverage_heavy-loss-single-failure,coverage,coverage,0,50,cbba,coverage/heavy-loss-single-failure,50,0.000,1.000,0.000,1.000,16278.300,6089.920,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,739908.000,191.700,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_emergency-mesh_cbba_emergency-mesh_packet-loss-10,emergency-mesh,emergency-mesh,0,50,cbba,emergency-mesh/packet-loss-10,50,0.320,0.700,0.000,0.462,7980.000,2738.420,0.000,0.000,4.000,0.720,0.250,2.391,1.140,0.850,776702.500,111.340,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_emergency-mesh_cbba_emergency-mesh_low-loss,emergency-mesh,emergency-mesh,0,50,cbba,emergency-mesh/low-loss,50,0.400,0.780,0.000,0.545,7980.000,2340.580,0.000,0.000,3.640,0.779,0.417,2.400,1.160,0.890,778170.000,114.280,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_emergency-mesh_cbba_emergency-mesh_ideal,emergency-mesh,emergency-mesh,0,50,cbba,emergency-mesh/ideal,50,0.380,0.760,0.000,0.581,7980.000,2123.800,0.000,0.000,2.560,0.761,0.286,2.394,1.080,0.880,779150.000,114.740,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_emergency-mesh_cbba_emergency-mesh_medium-loss,emergency-mesh,emergency-mesh,0,50,cbba,emergency-mesh/medium-loss,50,0.340,0.540,0.000,0.675,9990.000,4532.800,0.000,0.000,6.460,0.550,0.370,2.274,1.680,0.770,945020.000,177.040,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_emergency-mesh_cbba_emergency-mesh_single-failure,emergency-mesh,emergency-mesh,0,50,cbba,emergency-mesh/single-failure,50,0.700,0.700,1.140,0.400,4967.000,2752.840,0.000,0.000,3.420,0.238,0.175,2.350,4.280,0.850,467436.500,142.680,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_sar_cbba_sar_standard,sar,sar,0,50,cbba,sar/standard,50,0.000,0.020,0.000,1.040,22386.000,21417.680,0.000,0.000,1504.540,0.000,0.000,0.277,6.900,0.197,4254573.720,400.000,90.133,96.247,8.059,0.120,0.360,0.000,0.316,0.448,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,90.133,0.000,0.000,0.000,0.000
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_sar_cbba_sar_ideal,sar,sar,0,50,cbba,sar/ideal,50,0.000,0.000,0.000,0.980,8000.000,6914.000,0.000,0.000,877.520,0.020,0.000,0.353,4.920,0.381,1331657.360,295.940,85.652,93.398,6.353,0.180,0.360,0.000,0.387,0.587,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,85.652,0.000,0.000,0.000,0.000
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_inspection_cbba_inspection_linear,inspection,inspection,0,50,cbba,inspection/linear,50,0.900,0.900,0.000,1.000,3000.000,186.160,0.000,0.000,3946.440,0.907,0.000,1.403,0.240,0.698,137352.000,46.400,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.956,0.440,0.140,0.185,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_inspection_cbba_inspection_perimeter,inspection,inspection,0,50,cbba,inspection/perimeter,50,0.000,0.000,0.000,0.980,6000.000,3550.080,0.000,0.000,4122.680,0.370,0.000,1.205,3.040,0.092,274704.000,339.980,13.353,23.107,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.883,4.680,24.980,0.107,-0.000,0.000,13.353,0.000,0.000,0.000,0.000
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_inspection_cbba_inspection_random,inspection,inspection,0,50,cbba,inspection/random,50,0.740,0.740,0.000,0.917,10000.000,1002.960,0.000,0.000,11465.320,0.939,0.000,1.333,1.360,0.668,457840.000,80.500,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.955,1.020,10.520,0.217,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_wildfire_cbba_wildfire_small-static,wildfire,wildfire,0,50,cbba,wildfire/small-static,50,0.900,1.000,0.000,0.000,97.520,0.000,0.000,0.000,30.160,1.000,0.000,1.000,0.000,0.950,4431.040,0.000,99.542,99.708,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,99.542,0.000,0.180,0.000,0.500
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_wildfire_cbba_wildfire_medium-dynamic,wildfire,wildfire,0,50,cbba,wildfire/medium-dynamic,50,0.360,1.000,0.000,0.000,3555.120,0.000,0.000,0.000,1496.660,1.000,0.000,1.000,0.000,0.745,162570.240,0.000,98.018,99.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,98.018,0.000,2.840,85.840,0.800
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_coverage_connectivity-aware_coverage_ideal-multiple-failures,coverage,coverage,0,50,connectivity-aware,coverage/ideal-multiple-failures,50,1.000,1.000,3.000,0.000,1365.840,80.560,0.000,0.000,0.000,0.958,0.000,1.000,1.940,1.000,60671.880,5.840,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_coverage_connectivity-aware_coverage_heavy-loss-multiple-failures,coverage,coverage,0,50,connectivity-aware,coverage/heavy-loss-multiple-failures,50,1.000,1.000,0.000,0.000,14602.320,6497.420,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,663585.480,190.240,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_coverage_connectivity-aware_coverage_medium-loss-no-failures,coverage,coverage,0,50,connectivity-aware,coverage/medium-loss-no-failures,50,1.000,1.000,0.000,0.000,90.000,13.360,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,3960.000,1.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_coverage_connectivity-aware_coverage_light-loss-single-failure,coverage,coverage,0,50,connectivity-aware,coverage/light-loss-single-failure,50,1.000,1.000,2.340,0.000,7745.760,1124.320,0.000,0.000,0.000,0.984,0.000,1.000,1.000,1.000,351368.820,86.020,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_coverage_connectivity-aware_coverage_medium-loss-multiple-failures,coverage,coverage,0,50,connectivity-aware,coverage/medium-loss-multiple-failures,50,1.000,1.000,0.000,0.000,14602.320,4758.460,0.000,0.000,0.000,0.997,0.000,1.000,1.900,1.000,663585.480,189.920,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_coverage_connectivity-aware_coverage_high-latency-single-failure,coverage,coverage,0,50,connectivity-aware,coverage/high-latency-single-failure,50,1.000,1.000,0.000,0.000,16278.300,1721.700,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,739908.000,191.300,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_coverage_connectivity-aware_coverage_high-latency-multiple-failures,coverage,coverage,0,50,connectivity-aware,coverage/high-latency-multiple-failures,50,1.000,1.000,0.000,0.000,14602.320,3022.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,663585.480,189.680,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_coverage_connectivity-aware_coverage_partition-prone-no-failures,coverage,coverage,0,50,connectivity-aware,coverage/partition-prone-no-failures,50,1.000,1.000,0.000,0.000,18000.000,2700.660,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,818280.000,2.580,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_coverage_connectivity-aware_coverage_high-latency-no-failures,coverage,coverage,0,50,connectivity-aware,coverage/high-latency-no-failures,50,1.000,1.000,0.000,0.000,90.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,3960.000,1.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_coverage_connectivity-aware_coverage_high-latency-cascade-failure,coverage,coverage,0,50,connectivity-aware,coverage/high-latency-cascade-failure,50,1.000,1.000,0.000,0.000,13045.500,3859.340,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,592614.180,184.960,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_coverage_connectivity-aware_coverage_light-loss-no-failures,coverage,coverage,0,50,connectivity-aware,coverage/light-loss-no-failures,50,1.000,1.000,0.000,0.000,90.000,4.400,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,3960.000,1.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_coverage_connectivity-aware_coverage_light-loss-cascade-failure,coverage,coverage,0,50,connectivity-aware,coverage/light-loss-cascade-failure,50,1.000,1.000,2.000,0.000,9651.060,3079.300,0.000,0.000,0.000,0.981,0.000,1.000,2.900,1.000,437955.480,131.180,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_coverage_connectivity-aware_coverage_ideal-no-failures,coverage,coverage,0,50,connectivity-aware,coverage/ideal-no-failures,50,1.000,1.000,0.000,0.000,90.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,3960.000,0.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_coverage_connectivity-aware_coverage_partition-prone-multiple-failures,coverage,coverage,0,50,connectivity-aware,coverage/partition-prone-multiple-failures,50,1.000,1.000,0.040,0.000,14602.320,4780.880,0.000,0.000,0.000,0.995,0.000,1.000,1.940,1.000,663585.480,189.840,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_coverage_connectivity-aware_coverage_partition-prone-single-failure,coverage,coverage,0,50,connectivity-aware,coverage/partition-prone-single-failure,50,1.000,1.000,0.000,0.000,16278.300,3907.080,0.000,0.000,0.000,0.998,0.000,1.000,1.000,1.000,739908.000,191.400,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_coverage_connectivity-aware_coverage_ideal-cascade-failure,coverage,coverage,0,50,connectivity-aware,coverage/ideal-cascade-failure,50,1.000,1.000,3.000,0.000,1828.980,120.500,0.000,0.000,0.000,0.951,0.000,1.000,2.960,1.000,81507.780,6.920,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_coverage_connectivity-aware_coverage_medium-loss-single-failure,coverage,coverage,0,50,connectivity-aware,coverage/medium-loss-single-failure,50,1.000,1.000,0.000,0.000,16278.300,3903.380,0.000,0.000,0.000,0.999,0.000,1.000,1.000,1.000,739908.000,191.460,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_coverage_connectivity-aware_coverage_heavy-loss-no-failures,coverage,coverage,0,50,connectivity-aware,coverage/heavy-loss-no-failures,50,1.000,1.000,0.000,0.000,90.000,26.900,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,3960.000,1.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_coverage_connectivity-aware_coverage_ideal-single-failure,coverage,coverage,0,50,connectivity-aware,coverage/ideal-single-failure,50,1.000,1.000,3.000,0.000,1107.000,36.000,0.000,0.000,0.000,0.975,0.000,1.000,1.000,1.000,49026.600,4.000,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_coverage_connectivity-aware_coverage_heavy-loss-cascade-failure,coverage,coverage,0,50,connectivity-aware,coverage/heavy-loss-cascade-failure,50,1.000,1.000,0.000,0.000,13045.500,6612.720,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,592614.180,185.460,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_coverage_connectivity-aware_coverage_partition-prone-cascade-failure,coverage,coverage,0,50,connectivity-aware,coverage/partition-prone-cascade-failure,50,1.000,1.000,0.000,0.000,13045.500,5353.140,0.000,0.000,0.000,0.991,0.000,1.000,2.880,1.000,592614.180,185.040,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_coverage_connectivity-aware_coverage_light-loss-multiple-failures,coverage,coverage,0,50,connectivity-aware,coverage/light-loss-multiple-failures,50,1.000,1.000,2.060,0.000,10350.000,2494.260,0.000,0.000,0.000,0.984,0.000,1.000,1.940,1.000,469904.040,130.660,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_coverage_connectivity-aware_coverage_medium-loss-cascade-failure,coverage,coverage,0,50,connectivity-aware,coverage/medium-loss-cascade-failure,50,1.000,1.000,0.000,0.000,13045.500,5235.460,0.000,0.000,0.000,0.995,0.000,1.000,2.780,1.000,592614.180,185.220,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_coverage_connectivity-aware_coverage_heavy-loss-single-failure,coverage,coverage,0,50,connectivity-aware,coverage/heavy-loss-single-failure,50,1.000,1.000,0.000,0.000,16278.300,6089.920,0.000,0.000,0.000,1.000,0.000,1.000,0.000,1.000,739908.000,191.700,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_emergency-mesh_connectivity-aware_emergency-mesh_packet-loss-10,emergency-mesh,emergency-mesh,0,50,connectivity-aware,emergency-mesh/packet-loss-10,50,0.360,0.740,0.000,0.385,7980.000,2713.980,0.000,0.000,1.620,0.742,0.222,2.381,1.080,0.870,778687.500,111.560,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_emergency-mesh_connectivity-aware_emergency-mesh_low-loss,emergency-mesh,emergency-mesh,0,50,connectivity-aware,emergency-mesh/low-loss,50,0.340,0.720,0.000,0.455,7980.000,2425.680,0.000,0.000,1.160,0.722,0.227,2.374,1.100,0.860,776752.500,111.600,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
2026-05-27T155737Z_all_50_custom,2026-05-27T155737Z_all_50_custom_emergency-mesh_connectivity-aware_emergency-mesh_ideal,emergency-mesh,emergency-mesh,0,50,connectivity-aware,emergency-mesh/ideal,50,0.280,0.660,0.000,0.484,7980.000,2287.600,0.000,0.000,0.520,0.664,0.158,2.373,1.080,0.830,775305.000,115.520,100.000,100.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,-0.000,0.000,0.000,0.000,0.000,-0.000,0.000,100.000,0.000,0.000,0.000,0.000
